Ei_Jarbas-Vitoria-weak_slow-polly.wav, Ei Jarbas, e Jarbas
Ó_Barbas-Cristiano-weak_low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-weak_low_pitch-polly.wav, Ó Barbas, horário
Ó_Barbas-Ricardo-low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-fast-polly.wav, Ó Barbas, O Barbas
Ó_Barbas-Vitoria-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-softly-polly.wav, Ó Barbas, O Barbas
Ó_Barbas-Ines-weak_high_pitch-polly.wav, Ó Barbas, Barbie
Ó_Barbas-Vitoria-slow-polly.wav, Ó Barbas, o barba
Ó_Barbas-Ines-slow_high_pitch-polly.wav, Ó Barbas, Ovar Bass
Ó_Princesa-Vitoria-weak-polly.wav, Ó Princesa, transfer
Ó_Princesa-Ricardo-weak_slow-polly.wav, Ó Princesa, princesa
Ó_Princesa-Ines-strong-polly.wav, Ó Princesa, princesa
Ó_Princesa-Ines-weak_low_pitch-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ines-fast_low_pitch-polly.wav, Ó Princesa, UNK
Ó_Princesa-Vitoria-slow_high_pitch-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Ines-softly-polly.wav, Ó Princesa, UNK
Ó_Princesa-Vitoria-weak_high_pitch-polly.wav, Ó Princesa, Olá princesa
Ó_Princesa-Ines-strong_high_pitch-polly.wav, Ó Princesa, o preço
Ó_Princesa-Vitoria-high_pitch-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Cristiano-weak_slow-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Ines-weak_fast-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ines-high_pitch-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Ines-low_pitch-polly.wav, Ó Princesa, UNK
Ó_Princesa-Cristiano-slow_low_pitch-polly.wav, Ó Princesa, princesa
Ó_Princesa-Cristiano-fast_low_pitch-polly.wav, Ó Princesa, UNK
Ó_Princesa-Vitoria-strong_fast-polly.wav, Ó Princesa, shoppings
Ó_Princesa-Cristiano-strong_fast-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ricardo-strong_high_pitch-polly.wav, Ó Princesa, UNK
Ó_Princesa-Cristiano-strong_slow-polly.wav, Ó Princesa, princesa
Ó_Princesa-Cristiano-slow_high_pitch-polly.wav, Ó Princesa, o princesa
Ó_Princesa-Vitoria-fast-polly.wav, Ó Princesa, Open c
Ó_Princesa-Vitoria-weak_slow-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Cristiano-strong_high_pitch-polly.wav, Ó Princesa, princesa
Ó_Princesa-Ricardo-weak-polly.wav, Ó Princesa, UNK
Ó_Princesa-Cristiano-softly-polly.wav, Ó Princesa, princesa
Ó_Princesa-Ines-slow_high_pitch-polly.wav, Ó Princesa, o princesa
Ó_Princesa-Vitoria-strong_slow-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Cristiano-fast_high_pitch-polly.wav, Ó Princesa, princesa
Ó_Princesa-Ines-slow-polly.wav, Ó Princesa, princesa
Ó_Princesa-Vitoria-weak_low_pitch-polly.wav, Ó Princesa, princesa
Ó_Princesa-Ricardo-strong_low_pitch-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ricardo-weak_low_pitch-polly.wav, Ó Princesa, UNK
Ó_Princesa-Vitoria-slow_low_pitch-polly.wav, Ó Princesa, o princesa
Ó_Princesa-Vitoria-low_pitch-polly.wav, Ó Princesa, Olá princesa
Ó_Princesa-Ricardo-high_pitch-polly.wav, Ó Princesa, princesa
Ó_Princesa-Cristiano-strong_low_pitch-polly.wav, Ó Princesa, princesa
Ó_Princesa-Ines-strong_low_pitch-polly.wav, Ó Princesa, o príncipe
Ó_Princesa-Cristiano-polly.wav, Ó Princesa, princesa
Ó_Princesa-Cristiano-high_pitch-polly.wav, Ó Princesa, princesa
Ó_Princesa-Ines-polly.wav, Ó Princesa, UNK
Ó_Princesa-Cristiano-slow-polly.wav, Ó Princesa, princesa
Ó_Princesa-Vitoria-strong-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Ricardo-slow_low_pitch-polly.wav, Ó Princesa, princesa
Ó_Princesa-Vitoria-slow-polly.wav, Ó Princesa, o princesa
Ó_Princesa-Ines-fast-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ines-slow_low_pitch-polly.wav, Ó Princesa, princesa
Ó_Princesa-Cristiano-weak-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Cristiano-weak_low_pitch-polly.wav, Ó Princesa, princesa
Ó_Princesa-Vitoria-fast_low_pitch-polly.wav, Ó Princesa, shoppings
Ó_Princesa-Ricardo-fast_low_pitch-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ricardo-fast_high_pitch-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ines-strong_fast-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ines-weak-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ricardo-fast-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ricardo-low_pitch-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Vitoria-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Vitoria-strong_low_pitch-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Vitoria-strong_high_pitch-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Cristiano-weak_fast-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ines-weak_high_pitch-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Ricardo-slow-polly.wav, Ó Princesa, princesa
Ó_Princesa-Vitoria-fast_high_pitch-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Cristiano-weak_high_pitch-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Ricardo-strong-polly.wav, Ó Princesa, UNK
Ó_Princesa-Vitoria-softly-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Ines-fast_high_pitch-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ricardo-softly-polly.wav, Ó Princesa, princesa
Ó_Princesa-Ricardo-weak_high_pitch-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ricardo-slow_high_pitch-polly.wav, Ó Princesa, princesa
Ó_Princesa-Vitoria-weak_fast-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ines-weak_slow-polly.wav, Ó Princesa, a princesa
Ó_Princesa-Cristiano-low_pitch-polly.wav, Ó Princesa, princesa
Ó_Princesa-Ricardo-strong_fast-polly.wav, Ó Princesa, UNK
Ó_Princesa-Ines-strong_slow-polly.wav, Ó Princesa, o príncipe
Ó_Princesa-Ricardo-polly.wav, Ó Princesa, princesa
Ó_Princesa-Cristiano-strong-polly.wav, Ó Princesa, princesa
Ó_Princesa-Ricardo-strong_slow-polly.wav, Ó Princesa, UNK
Ó_Princesa-Cristiano-fast-polly.wav, Ó Princesa, princesa
Ó_Princesa-Ricardo-weak_fast-polly.wav, Ó Princesa, UNK
Oi_Jarbas-Vitoria-slow_high_pitch-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Cristiano-strong_low_pitch-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Ricardo-strong-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Cristiano-weak-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Vitoria-weak_fast-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Cristiano-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Vitoria-strong_low_pitch-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Cristiano-slow-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Vitoria-weak_slow-polly.wav, Oi Jarbas, oi jarba
Oi_Jarbas-Ines-weak_slow-polly.wav, Oi Jarbas, o Jarvis
Oi_Jarbas-Ines-strong-polly.wav, Oi Jarbas, hoje armas
Oi_Jarbas-Ricardo-strong_slow-polly.wav, Oi Jarbas, o javali
Oi_Jarbas-Cristiano-strong_high_pitch-polly.wav, Oi Jarbas, o jogo
Oi_Jarbas-Cristiano-weak_high_pitch-polly.wav, Oi Jarbas, Osama
Oi_Jarbas-Vitoria-softly-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Cristiano-fast_low_pitch-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Ricardo-high_pitch-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Ines-slow-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Ines-slow_high_pitch-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Cristiano-strong-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Cristiano-fast_high_pitch-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Ricardo-fast-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Vitoria-weak_high_pitch-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Vitoria-high_pitch-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Ines-high_pitch-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Ricardo-low_pitch-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Ricardo-weak_fast-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Cristiano-softly-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Ricardo-strong_low_pitch-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Cristiano-strong_slow-polly.wav, Oi Jarbas, Jarbas
Oi_Jarbas-Ines-weak_low_pitch-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Ines-strong_low_pitch-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Vitoria-weak_low_pitch-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Ricardo-strong_high_pitch-polly.wav, Oi Jarbas, Os ABBA
Oi_Jarbas-Ricardo-weak-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Ines-low_pitch-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Vitoria-slow_low_pitch-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Vitoria-strong_fast-polly.wav, Oi Jarbas, o Jaime
Oi_Jarbas-Vitoria-fast-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Cristiano-slow_high_pitch-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Vitoria-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Ricardo-strong_fast-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Ricardo-slow_low_pitch-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Ines-fast_low_pitch-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Vitoria-slow-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Ines-weak_fast-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Ines-weak-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Ines-slow_low_pitch-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Cristiano-weak_low_pitch-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Vitoria-strong_slow-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Vitoria-strong_high_pitch-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Cristiano-weak_fast-polly.wav, Oi Jarbas, pousada
Oi_Jarbas-Ricardo-weak_low_pitch-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Ines-strong_slow-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Ines-softly-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Ines-strong_fast-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Vitoria-low_pitch-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Cristiano-high_pitch-polly.wav, Oi Jarbas, hoje armas
Oi_Jarbas-Cristiano-strong_fast-polly.wav, Oi Jarbas, Os ABBA
Oi_Jarbas-Ricardo-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Ines-fast-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Cristiano-low_pitch-polly.wav, Oi Jarbas, barba
Oi_Jarbas-Ines-fast_high_pitch-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Ricardo-weak_high_pitch-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Cristiano-slow_low_pitch-polly.wav, Oi Jarbas, Jarbas
Oi_Jarbas-Ricardo-weak_slow-polly.wav, Oi Jarbas, Oi já tá
Oi_Jarbas-Vitoria-strong-polly.wav, Oi Jarbas, o Eduardo
Oi_Jarbas-Vitoria-fast_high_pitch-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Ricardo-fast_low_pitch-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Ricardo-slow_high_pitch-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Cristiano-weak_slow-polly.wav, Oi Jarbas, Jarbas
Oi_Jarbas-Ricardo-softly-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Ricardo-slow-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Ines-strong_high_pitch-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Ines-polly.wav, Oi Jarbas, o Jarbas
Oi_Jarbas-Ines-weak_high_pitch-polly.wav, Oi Jarbas, o jardim
Oi_Jarbas-Vitoria-weak-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Ricardo-fast_high_pitch-polly.wav, Oi Jarbas, hoje
Oi_Jarbas-Vitoria-fast_low_pitch-polly.wav, Oi Jarbas, UNK
Oi_Jarbas-Cristiano-fast-polly.wav, Oi Jarbas, hoje
Ó_Computador-Ricardo-strong_low_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Vitoria-low_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Ines-strong_fast-polly.wav, Ó Computador, UNK
Ó_Computador-Ines-weak-polly.wav, Ó Computador, o computador
Ó_Computador-Ines-low_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Vitoria-strong_high_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Cristiano-high_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Vitoria-weak_fast-polly.wav, Ó Computador, UNK
Ó_Computador-Ricardo-fast_low_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Vitoria-slow-polly.wav, Ó Computador, o computador
Ó_Computador-Ines-softly-polly.wav, Ó Computador, o computador
Ó_Computador-Ricardo-strong-polly.wav, Ó Computador, UNK
Ó_Computador-Cristiano-weak_slow-polly.wav, Ó Computador, a computador
Ó_Computador-Cristiano-strong_slow-polly.wav, Ó Computador, o computador
Ó_Computador-Vitoria-fast_high_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Cristiano-weak_low_pitch-polly.wav, Ó Computador, computador
Ó_Computador-Ines-strong_high_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Cristiano-slow_high_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Vitoria-strong_slow-polly.wav, Ó Computador, UNK
Ó_Computador-Ricardo-weak-polly.wav, Ó Computador, UNK
Ó_Computador-Cristiano-softly-polly.wav, Ó Computador, o computador
Ó_Computador-Vitoria-slow_low_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Ines-strong_slow-polly.wav, Ó Computador, o computador
Ó_Computador-Cristiano-slow-polly.wav, Ó Computador, o computador
Ó_Computador-Ricardo-weak_low_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Ricardo-weak_slow-polly.wav, Ó Computador, computador
Ó_Computador-Vitoria-strong_low_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Cristiano-strong-polly.wav, Ó Computador, o computador
Ó_Computador-Vitoria-fast-polly.wav, Ó Computador, UNK
Ó_Computador-Vitoria-weak_low_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Ricardo-fast_high_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Vitoria-weak_high_pitch-polly.wav, Ó Computador, comprar
Ó_Computador-Cristiano-low_pitch-polly.wav, Ó Computador, ao computador
Ó_Computador-Vitoria-fast_low_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Vitoria-weak_slow-polly.wav, Ó Computador, computador
Ó_Computador-Cristiano-strong_fast-polly.wav, Ó Computador, comprar
Ó_Computador-Ines-polly.wav, Ó Computador, o computador
Ó_Computador-Cristiano-polly.wav, Ó Computador, o computador
Ó_Computador-Ricardo-low_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Ricardo-weak_fast-polly.wav, Ó Computador, UNK
Ó_Computador-Ines-fast_low_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Ines-fast_high_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Ricardo-softly-polly.wav, Ó Computador, UNK
Ó_Computador-Ricardo-fast-polly.wav, Ó Computador, UNK
Ó_Computador-Cristiano-fast_low_pitch-polly.wav, Ó Computador, computador
Ó_Computador-Cristiano-fast-polly.wav, Ó Computador, o computador
Ó_Computador-Cristiano-weak_high_pitch-polly.wav, Ó Computador, computador
Ó_Computador-Ricardo-strong_high_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Ines-slow_low_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Ricardo-strong_slow-polly.wav, Ó Computador, computador
Ó_Computador-Ines-slow_high_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Ines-weak_high_pitch-polly.wav, Ó Computador, é complicado
Ó_Computador-Vitoria-strong_fast-polly.wav, Ó Computador, UNK
Ó_Computador-Cristiano-weak-polly.wav, Ó Computador, computador
Ó_Computador-Ricardo-weak_high_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Ines-strong-polly.wav, Ó Computador, o computador
Ó_Computador-Ines-slow-polly.wav, Ó Computador, o computador
Ó_Computador-Ricardo-polly.wav, Ó Computador, computador
Ó_Computador-Cristiano-strong_low_pitch-polly.wav, Ó Computador, computador
Ó_Computador-Ines-fast-polly.wav, Ó Computador, o computador
Ó_Computador-Ricardo-slow_high_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Vitoria-polly.wav, Ó Computador, UNK
Ó_Computador-Ricardo-slow-polly.wav, Ó Computador, computador
Ó_Computador-Ines-weak_slow-polly.wav, Ó Computador, o computador
Ó_Computador-Ricardo-strong_fast-polly.wav, Ó Computador, UNK
Ó_Computador-Vitoria-slow_high_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Ines-strong_low_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Ines-weak_low_pitch-polly.wav, Ó Computador, a computer
Ó_Computador-Vitoria-softly-polly.wav, Ó Computador, UNK
Ó_Computador-Cristiano-slow_low_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Cristiano-weak_fast-polly.wav, Ó Computador, aconteceu
Ó_Computador-Vitoria-high_pitch-polly.wav, Ó Computador, UNK
Ó_Computador-Cristiano-strong_high_pitch-polly.wav, Ó Computador, computador
Ó_Computador-Ricardo-high_pitch-polly.wav, Ó Computador, computador
Ó_Computador-Vitoria-weak-polly.wav, Ó Computador, UNK
Ó_Computador-Cristiano-fast_high_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Vitoria-strong-polly.wav, Ó Computador, UNK
Ó_Computador-Ines-weak_fast-polly.wav, Ó Computador, UNK
Ó_Computador-Ines-high_pitch-polly.wav, Ó Computador, o computador
Ó_Computador-Ricardo-slow_low_pitch-polly.wav, Ó Computador, computador
Hey_Jarbas-Ricardo-slow_high_pitch-polly.wav, Hey Jarbas, e Jarbas
Hey_Jarbas-Ines-weak_fast-polly.wav, Hey Jarbas, esag
Hey_Jarbas-Cristiano-strong_low_pitch-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Ines-fast_high_pitch-polly.wav, Hey Jarbas, esag
Hey_Jarbas-Ricardo-fast_low_pitch-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Ricardo-strong_slow-polly.wav, Hey Jarbas, e Jarbas
Hey_Jarbas-Ines-strong_low_pitch-polly.wav, Hey Jarbas, beijar-me
Hey_Jarbas-Ricardo-strong_low_pitch-polly.wav, Hey Jarbas, eu já vi
Hey_Jarbas-Ines-weak_low_pitch-polly.wav, Hey Jarbas, jarda
Hey_Jarbas-Vitoria-weak_high_pitch-polly.wav, Hey Jarbas, em janeiro
Hey_Jarbas-Cristiano-fast_high_pitch-polly.wav, Hey Jarbas, Eu já
Hey_Jarbas-Vitoria-weak_low_pitch-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Vitoria-slow_high_pitch-polly.wav, Hey Jarbas, em jarba
Hey_Jarbas-Cristiano-weak_low_pitch-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Cristiano-weak_slow-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Vitoria-strong_slow-polly.wav, Hey Jarbas, beijar Bass
Hey_Jarbas-Ricardo-weak_high_pitch-polly.wav, Hey Jarbas, eu já vi
Hey_Jarbas-Ricardo-slow_low_pitch-polly.wav, Hey Jarbas, e Jarbas
Hey_Jarbas-Cristiano-slow_low_pitch-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Ines-strong_slow-polly.wav, Hey Jarbas, e Jarbas
Hey_Jarbas-Ines-weak_slow-polly.wav, Hey Jarbas, é jardas
Hey_Jarbas-Cristiano-fast_low_pitch-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Ricardo-weak_low_pitch-polly.wav, Hey Jarbas, eu já vi
Hey_Jarbas-Cristiano-slow_high_pitch-polly.wav, Hey Jarbas, Jarbas
Hey_Jarbas-Ines-slow_high_pitch-polly.wav, Hey Jarbas, beijar
Hey_Jarbas-Ines-slow_low_pitch-polly.wav, Hey Jarbas, e jardas
Hey_Jarbas-Ricardo-weak_fast-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Ines-fast_low_pitch-polly.wav, Hey Jarbas, esag
Hey_Jarbas-Ines-strong_high_pitch-polly.wav, Hey Jarbas, beijar-me
Hey_Jarbas-Ines-weak_high_pitch-polly.wav, Hey Jarbas, esag
Hey_Jarbas-Ricardo-fast_high_pitch-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Ricardo-strong_high_pitch-polly.wav, Hey Jarbas, eu já vi
Hey_Jarbas-Vitoria-strong_high_pitch-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Ricardo-strong_fast-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Vitoria-slow_low_pitch-polly.wav, Hey Jarbas, em jarba
Hey_Jarbas-Vitoria-weak_slow-polly.wav, Hey Jarbas, e Jarbas
Hey_Jarbas-Vitoria-fast_high_pitch-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Cristiano-strong_high_pitch-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Ricardo-weak_slow-polly.wav, Hey Jarbas, pijamas
Hey_Jarbas-Vitoria-strong_fast-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Cristiano-strong_slow-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Cristiano-weak_fast-polly.wav, Hey Jarbas, queijada
Hey_Jarbas-Vitoria-weak_fast-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Cristiano-weak_high_pitch-polly.wav, Hey Jarbas, as armas
Hey_Jarbas-Vitoria-strong_low_pitch-polly.wav, Hey Jarbas, isag
Hey_Jarbas-Ines-strong_fast-polly.wav, Hey Jarbas, beijar
Hey_Jarbas-Vitoria-fast_low_pitch-polly.wav, Hey Jarbas, UNK
Hey_Jarbas-Cristiano-strong_fast-polly.wav, Hey Jarbas, UNK
liga_a_luz-Ines-strong_fast-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-strong_low_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ricardo-slow-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-strong_slow-polly.wav, liga a luz, UNK
liga_a_luz-Cristiano-strong_high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-slow-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-weak_low_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ines-fast_high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-slow_low_pitch-polly.wav, liga a luz, Liga NOS
liga_a_luz-Ricardo-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ines-high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-weak_fast-polly.wav, liga a luz, Liga NOS
liga_a_luz-Ricardo-strong-polly.wav, liga a luz, UNK
liga_a_luz-Ricardo-fast_low_pitch-polly.wav, liga a luz, UNK
liga_a_luz-Cristiano-slow_high_pitch-polly.wav, liga a luz, ligar o
liga_a_luz-Vitoria-fast-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-fast_high_pitch-polly.wav, liga a luz, ligar
liga_a_luz-Cristiano-weak-polly.wav, liga a luz, Ligar luz
liga_a_luz-Vitoria-slow_high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ines-weak_fast-polly.wav, liga a luz, Liga NOS
liga_a_luz-Vitoria-weak_high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-fast_low_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-low_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ricardo-weak_low_pitch-polly.wav, liga a luz, UNK
liga_a_luz-Cristiano-strong-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-fast_high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-weak-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-low_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ines-low_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ricardo-low_pitch-polly.wav, liga a luz, regalo
liga_a_luz-Ricardo-fast-polly.wav, liga a luz, UNK
liga_a_luz-Ricardo-slow_high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ines-softly-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-slow_low_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ricardo-strong_high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ines-weak-polly.wav, liga a luz, Liga NOS
liga_a_luz-Ricardo-weak_fast-polly.wav, liga a luz, UNK
liga_a_luz-Cristiano-slow-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-fast-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-strong-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-fast_low_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ricardo-weak_slow-polly.wav, liga a luz, Ligar luz
liga_a_luz-Vitoria-strong_slow-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-softly-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-strong_low_pitch-polly.wav, liga a luz, ligou-me
liga_a_luz-Vitoria-weak_slow-polly.wav, liga a luz, Liga NOS
liga_a_luz-Ines-strong_low_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ricardo-high_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-weak_low_pitch-polly.wav, liga a luz, Liga a luz
liga_a_luz-Ines-weak_slow-polly.wav, liga a luz, Liga NOS
liga_a_luz-Ines-strong-polly.wav, liga a luz, Liga a luz
liga_a_luz-Cristiano-strong_fast-polly.wav, liga a luz, Liga a luz
liga_a_luz-Vitoria-strong_fast-polly.wav, liga a luz, Lidl
